galaxyfg	갤럭시 파이터즈 - 유니버셜 워리어즈	갤럭시 파이터즈 - 유니버셜 워리어즈	Sunsoft 
galaxygn	갤럭시 건너	갤럭시 건너	Electronic Devices Italy
galivan	갤리반 - 코스모 폴리스 (12/16/1985)	갤리반 - 코스모 폴리스 (12/16/1985)	Nichibutsu 
galivan2	갤리반 - 코스모 폴리스 (12/11/1985)	갤리반 - 코스모 폴리스 (12/11/1985)	Nichibutsu 
galkaika	마작걸의 개화(開花) (일본판)	마작걸의 개화(開花) (일본판)	Nichibutsu/T.R.TEC 
galkoku	마작걸의 고백(告白) (일본판)	마작걸의 고백(告白) (일본판)	Nichibutsu/T.R.TEC 
gallag	갤래그	갤래그	해적판 
gallop	갤럽 - 아머드 폴리스 유닛 (일본판)	갤럽 - 아머드 폴리스 유닛 (일본판)	Irem 
galmedes	가르메데스 (일본판)	가르메데스 (일본판)	Visco 
galmidw	갤럭시안 (Midway)	갤럭시안 (Midway)	[Namco] (Midway 라이센스) 
galmidwo	갤럭시안 (Midway, 구버전)	갤럭시안 (Midway, 구버전)	[Namco] (Midway 라이센스) 
galpani4	갈스 패닉 4 (일본판)	갈스 패닉 4 (일본판)	Kaneko 
galpanib	갈스 패닉 (세트 2)	갈스 패닉 (세트 2)	Kaneko 
galpanic	갈스 패닉	갈스 패닉	Kaneko 
galpanis	갈스 패닉 S - 엑스트라 에디션 (일본판)	갈스 패닉 S - 엑스트라 에디션 (일본판)	Kaneko 
galpans2	갈스 패닉 S2 (일본판)	갈스 패닉 S2 (일본판)	Kaneko 
galspnbl	갈스 핀볼	갈스 핀볼	Comad 
galturbo	갤럭시안 터보	갤럭시안 터보	해킹 
galxwar2	갤럭시 워즈 (유니버설 세트 2)	갤럭시 워즈 (유니버설 세트 2)	Universal 
galxwars	갤럭시 워즈 (유니버설 세트 1)	갤럭시 워즈 (유니버설 세트 1)	Universal 
galxwart	갤럭시 워즈 (Taito?)	갤럭시 워즈 (Taito?)	Taito? 
gametngk	게임 파라다이스 - 슈팅의 마스터 / 게임천국	게임 파라다이스 - 슈팅의 마스터 / 게임천국	Jaleco 
gangwarb	갱 워즈 (해적판)	갱 워즈 (해적판)	해적판 
gangwars	갱 워즈 (미국판)	갱 워즈 (미국판)	Alpha Denshi Co. 
ganryu	무사시 암류기	무사시 암류기	Visco 
ganryud	무사시 암류기 (해독된 롬)	무사시 암류기 (해독된 롬)	Visco 
gaplus	갤플러스 (세트 1)	갤플러스 (세트 1)	Namco 
gaplusa	갤플러스 (세트 2)	갤플러스 (세트 2)	Namco 
gapluso	갤플러스 (Rev. B)	갤플러스 (Rev. B)	Namco 
garou	아랑전설 4 - 늑대의 문장 (세트 1)	아랑전설 4 - 늑대의 문장 (세트 1)	SNK 
garoud	아랑전설 4 - 늑대의 문장 (세트 1) (GFX 해독된 롬)	아랑전설 4 - 늑대의 문장 (세트 1) (GFX 해독된 롬)	SNK 
garouo	아랑전설 4 - 늑대의 문장 (세트 2)	아랑전설 4 - 늑대의 문장 (세트 2)	SNK 
garouod	아랑전설 4 - 늑대의 문장 (세트 2) (GFX 해독된 롬)	아랑전설 4 - 늑대의 문장 (세트 2) (GFX 해독된 롬)	SNK 
garoup	아랑전설 4 - 늑대의 문장 (원형)	아랑전설 4 - 늑대의 문장 (원형)	SNK 
garuka	가루카 / 아류화(餓流禍) (일본판)	가루카 / 아류화(餓流禍) (일본판)	Konami 
garyoret	와룡열전 (일본판)	와룡열전 (일본판)	Data East Corporation 
gatedom1	다크 실 / 운명의 문 (미국판 Rev. 1)	다크 실 / 운명의 문 (미국판 Rev. 1)	Data East Corporation 
gatedoom	다크 실 / 운명의 문 (미국판 Rev. 4)	다크 실 / 운명의 문 (미국판 Rev. 4)	Data East Corporation 
gaunt2	건틀렛 II	건틀렛 II	Atari Games 
gaunt2p	건틀렛 (2인용)	건틀렛 (2인용)	Atari Games 
gauntir1	건틀렛 (Intermediate Release 1)	건틀렛 (Intermediate Release 1)	Atari Games 
gauntir2	건틀렛 (Intermediate Release 2)	건틀렛 (Intermediate Release 2)	Atari Games 
gauntlet	건틀렛	건틀렛	Atari Games 
gberet	그린베레	그린베레	Konami 
gberetb	그린베레 (해적판)	그린베레 (해적판)	해적판 
gblchmp	글로벌 챔피언 (미국판)	글로벌 챔피언 (미국판)	Taito America Corporation 
gbusters	갱 버스터즈	갱 버스터즈	Konami 
gcpinbal	그랜드 크로스	그랜드 크로스	Excellent System 
geebee	기 비	기 비	Namco 
geebeeg	기 비 (Gremlin)	기 비 (Gremlin)	[Namco] (Gremlin 라이센스) 
gekiretu	퀴즈 격렬 스크램블 - 학원 파라다이스 2 (일본판)	퀴즈 격렬 스크램블 - 학원 파라다이스 2 (일본판)	Face 
gekirido	게키린단 (일본판)	게키린단 (일본판)	Taito Corporation 
gemini	제미니 윙	제미니 윙	Tecmo 
genpeitd	원평 토마전	원평 토마전	Namco 
gensitou	원시섬 1930년	원시섬 1930년	SNK 
geostorm	지오 스톰 (일본판)	지오 스톰 (일본판)	Irem 
getstar	가디언	가디언	Taito 
getstarb	겟 스타 (해적판)	겟 스타 (해적판)	해적판 
getstarj	겟 스타 (일본판)	겟 스타 (일본판)	Taito 
gfire2	골든 파이어 2	골든 파이어 2	Topis 
gghost	골리 고스트	골리 고스트	Bally/Sente 
ghostb	리얼 고스트 버스터즈 / 미궁 헌터 G (미국판 2인용)	리얼 고스트 버스터즈 / 미궁 헌터 G (미국판 2인용)	Data East USA 
ghostb3	리얼 고스트 버스터즈 / 미궁 헌터 G (미국판 3인용)	리얼 고스트 버스터즈 / 미궁 헌터 G (미국판 3인용)	Data East USA 
ghostmun	고스트 먼쳐 / 팩맨	고스트 먼쳐 / 팩맨	해적판 
ghouls	대마계촌: 구울스 & 고스트 (해외판)	대마계촌: 구울스 & 고스트 (해외판)	Capcom 
ghoulsu	대마계촌: 구울스 & 고스트 (미국판)	대마계촌: 구울스 & 고스트 (미국판)	Capcom 
ghox	곡스	곡스	Toaplan 
gigandes	기간데스	기간데스	East Technology 
gigasb	기가스 (해적판)	기가스 (해적판)	해적판 
gigasm2b	기가스 마크 II (해적판)	기가스 마크 II (해적판)	해적판 
gigawing	기가 윙 (미국판 990222)	기가 윙 (미국판 990222)	Capcom 
gijoe	G.I. 죠 (해외판)	G.I. 죠 (해외판)	Konami 
gijoeu	G.I. 죠 (미국판)	G.I. 죠 (미국판)	Konami 
gimeabrk	김미 어 브레이크	김미 어 브레이크	Bally/Sente 
ginganin	은하 임협전	은하 임협전	Jaleco 
ginkun	감바레 긴쿤 / 힘내라! 김군	감바레 긴쿤 / 힘내라! 김군	Tecmo 
gionbana	기온바라 / 기원화(祇園花) (일본판)	기온바라 / 기원화(祇園花) (일본판)	Nichibutsu 
gladiatr	글래디에이터 / 황금성 (미국판)	글래디에이터 / 황금성 (미국판)	Taito America Corporation 
glfgreat	골핑 그레이츠	골핑 그레이츠	Konami 
glfgretj	골핑 그레이츠 (일본판)	골핑 그레이츠 (일본판)	Konami 
gmahou	그레이트 마법 대작전(일본판 000121)	그레이트 마법 대작전(일본판 000121)	Eighting/Raizing 
gmgalax	고스트먼쳐 갤럭시안(해적판)	고스트먼쳐 갤럭시안 (해적판)	해적판 
gmissile	가이디드 미사일 / 유도 미사일	가이디드 미사일 / 유도 미사일	Midway 
gnbarich	건바리치	건바리치	Psikyo 
gng	마계촌 / 고스트 앤 고블린즈 (해외판? 세트 1)	마계촌 / 고스트 앤 고블린즈 (해외판? 세트 1)	Capcom 
gnga	마계촌 / 고스트 앤 고블린즈 (해외판? 세트 2)	마계촌 / 고스트 앤 고블린즈 (해외판? 세트 2)	Capcom 
gngt	마계촌 / 고스트 앤 고블린즈 (미국판)	마계촌 / 고스트 앤 고블린즈 (미국판)	Capcom (Taito America 라이센스) 
goalx3	골! 골! 골!	골! 골! 골!	Visco 
gogomile	고 고! 마일 스마일	고 고! 마일 스마일	Fuuki 
gogomilj	나가라! 마일 스마일 (일본판)	나가라! 마일 스마일 (일본판)	Fuuki 
goindol	고인돌	고인돌	선아전자 (SunA Electronics) 
goindolj	고인돌 (일본판)	고인돌 (일본판)	선아전자 (SunA Electronics) 
goindolu	고인돌 (미국판)	고인돌 (미국판)	선아전자 (SunA Electronics) 
goldbug	골드 버그	골드 버그	Century Electronics 
goldmedl	골드 메달리스트	골드 메달리스트	SNK 
goldnabl	골든 액스 / 황금 도끼 (해적판)	골든 액스 / 황금 도끼 (해적판)	해적판 
goldnaxa	골든 액스 / 황금 도끼 (버전 2)	골든 액스 / 황금 도끼 (버전 2)	Sega 
goldnaxb	골든 액스 / 황금 도끼 (버전 2 317-0110)	골든 액스 / 황금 도끼 (버전 2 317-0110)	Sega 
goldnaxc	골든 액스 / 황금 도끼 (버전 2 317-0122)	골든 액스 / 황금 도끼 (버전 2 317-0122)	Sega 
goldnaxe	골든 액스 / 황금 도끼 (버전 1)	골든 액스 / 황금 도끼 (버전 1)	Sega 
goldnaxj	골든 액스 / 황금 도끼 (버전 1, 일본판)	골든 액스 / 황금 도끼 (버전 1, 일본판)	Sega 
gollygho	앗! 유령이닷!	앗! 유령이닷!	Namco 
gomoku	오목 나라베 렌쥬	오목 나라베 렌쥬	Nichibutsu 
gondo	곤도매니아 / 마경전사 (미국판)	곤도매니아 / 마경전사 (미국판)	Data East USA 
goonies	Vs. 더 구니스	Vs. 더 구니스	Konami 
gorf	고프	고프	Midway 
gorfpgm1	고프 (Program 1)	고프 (Program 1)	Midway 
gotcha	갓-챠	갓-챠	Dongsung 
gotya	갓-챠 (12/24/1981, 시험판?)	갓-챠 (12/24/1981, 시험판?)	Game-A-Tron 
gowcaizr	초인학원 고우카이저 / 볼티지 파이터	초인학원 고우카이저 / 볼티지 파이터	Technos 
gpilots	고스트 파일럿	고스트 파일럿	SNK 
gradius	그라디우스	그라디우스	Konami 
gradius2	그라디우스 II - 고퍼의 야망 (일본판 신버전	그라디우스 II - 고퍼의 야망 (일본판 신버전	Konami 
gradius3	그라디우스 III (일본판)	그라디우스 III (일본판)	Konami 
gratia	그라티아 - 두번째 지구	그라티아 - 두번째 지구	Jaleco 
gratiaa	그라티아 - 두번째 지구 (세트 2)	그라티아 - 두번째 지구 (세트 2)	Jaleco
gravitar	그레이비타 (버전 3)	그레이비타 (버전 3)	Atari 
gravitr2	그레이비타 (버전 2)	그레이비타 (버전 2)	Atari 
gravp	그레이비타 (시험판)	그레이비타 (시험판)	Atari 
grchamp	그랜드 챔피언	그랜드 챔피언	Taito 
grdius2a	그라디우스 II - 고퍼의 야망 (일본판 구버전)	그라디우스 II - 고퍼의 야망 (일본판 구버전)	Konami 
grdius2b	그라디우스 II - 고퍼의 야망 (일본판 더 구버전)	그라디우스 II - 고퍼의 야망 (일본판 더 구버전)	Konami 
grdius3a	그라디우스 III (아시아판)	그라디우스 III (아시아판)	Konami 
grdius3e	그라디우스 III (해외판?)	그라디우스 III (해외판?)	Konami 
grdnstrm	전신 - 가디언 스톰 (한국판)	전신 - 가디언 스톰 (한국판)	Afega 
greenber	그린베레 (아이렘)	그린베레 (아이렘)	Irem 
grescue	갤릭시 레스큐 / 루나 레스큐	갤릭시 레스큐 / 루나 레스큐	Taito (Universal 라이센스?) 
gridiron	그리다이론 파이트	그리다이론 파이트	Tehkan 
gridlee	그라이들리	그라이들리	Videa 
grindsta	그라인드 스토머 (구버전)	그라인드 스토머 (구버전)	Toaplan 
grindstm	그라인드 스토머	그라인드 스토머	Toaplan 
grobda	그롭다(Grobda) (신버전)	그롭다(Grobda) (신버전)	Namco 
grobda2	그롭다(Grobda) (구버전 세트 1)	그롭다(Grobda) (구버전 세트 1)	Namco 
grobda3	그롭다(Grobda) (구버전 세트 2)	그롭다(Grobda) (구버전 세트 2)	Namco 
groundfx	그라운드 이펙트 / 수퍼 그라운드 이펙트 (일본판)	그라운드 이펙트 / 수퍼 그라운드 이펙트 (일본판)	Taito Corporation
growl	그라울 / 루나크 (해외판)	그라울 / 루나크 (해외판)	Taito Corporation Japan 
growlu	그라울 / 루나크 (미국판)	그라울 / 루나크 (미국판)	Taito America Corporation 
grudge	그루지 메치 (시험판)	그루지 메치 (시험판)	Bally/Midway 
gryzor	그레이져 / 혼두라	그레이져 / 혼두라	Konami 
gseeker	그리드 시커: 프로젝트 스톰 해머 (해외판)	그리드 시커: 프로젝트 스톰 해머 (해외판)	Taito Corporation Japan 
gseekerj	그리드 시커: 프로젝트 스톰 해머 (일본판)	그리드 시커: 프로젝트 스톰 해머 (일본판)	Taito Corporation 
gseekeru	그리드 시커: 프로젝트 스톰 해머 (미국판)	그리드 시커: 프로젝트 스톰 해머 (미국판)	Taito America Corporation 
gslgr94u	그레이트 슬러거스 '94	그레이트 슬러거스 '94	Namco 
gstriker	그랜드 스트라이커	그랜드 스트라이커	Human 
gsword	그레이트 소드맨	그레이트 소드맨	Taito Corporation 
gteikob2	은하 제국의 역습 (해적판, 세트 2)	은하 제국의 역습 (해적판, 세트 2)	해적판 
gteikokb	은하 제국의 역습 (해적판, 세트 1)	은하 제국의 역습 (해적판, 세트 1)	해적판 
gteikoku	은하 제국의 역습	은하 제국의 역습	Irem 
gtg	골든 티 골프	골든 티 골프	Strata/Incredible Technologies 
gtg2	골든 티 골프 II (트랙볼 V2.2)	골든 티 골프 II (트랙볼 V2.2)	Strata/Incredible Technologies 
gtg2j	골든 티 골프 II (조이스틱, V1.0)	골든 티 골프 II (조이스틱, V1.0)	Strata/Incredible Technologies 
gtg2t	골든 티 골프 II (트랙볼 V1.1)	골든 티 골프 II (트랙볼 V1.1)	Strata/Incredible Technologies 
gtmr	그레이트 1,000마일 랠리	그레이트 1,000마일 랠리	Kaneko 
gtmr2	그레이트 1,000마일 랠리 2 (Mille Miglia 2)	그레이트 1,000마일 랠리 2 (Mille Miglia 2)	Kaneko 
gtmre	그레이트 1,000마일 랠리 (Evolution Model)	그레이트 1,000마일 랠리 (Evolution Model)	Kaneko 
gtmrusa	그레이트 1,000마일 랠리 (미국판)	그레이트 1,000마일 랠리 (미국판)	Kaneko 
guiness	더 기네스 (일본판)	더 기네스 (일본판)	Sun Electronics 
gulfstr2	걸프 스톰 (Media Shoji)	걸프 스톰 (Media Shoji)	두영 (Media Shoji 라이센스) 
gulfstrm	걸프 스톰	걸프 스톰	두영 
gulfwar2	걸프 워 II	걸프 워 II	Comad 
gumbo	검보	검보	Min 
gunbird	건버드 (해외판)	건버드 (해외판)	Psikyo 
gunbird2	건버드 2	건버드 2	Psikyo 
gunbirdj	건버드 (일본판)	건버드 (일본판)	Psikyo 
gunbirdk	건버드 (한국판)	건버드 (한국판)	Psikyo 
gunbulet	건 뷸릿 (일본판)	건 뷸릿 (일본판)	Namco 
gunbustr	건 버스터 (일본판)	건 버스터 (일본판)	Taito Corporation 
gundeala	건 딜러 (세트 2)	건 딜러 (세트 2)	두영 
gundealr	건 딜러 (세트 1)	건 딜러 (세트 1)	두영 
gundealt	건 딜러 (Tecmo)	건 딜러 (Tecmo)	Tecmo 
gundhara	건다라	건다라	Banpresto 
gundl94	건 딜러 '94	건 딜러 '94	두영 
gunfight	건 파이트	건 파이트	Midway 
gunforc2	건포스 2 (미국판)	건포스 2 (미국판)	Irem 
gunforce	건포스 - 전쟁의 불꽃이 넘실거리는 공포의 섬 (해외판)	건포스 - 전쟁의 불꽃이 넘실거리는 공포의 섬 (해외판)	Irem 
gunforcj	건포스 - 전쟁의 불꽃이 넘실거리는 공포의 섬 (일본판)	건포스 - 전쟁의 불꽃이 넘실거리는 공포의 섬 (일본판)	Irem 
gunforcu	건포스 - 전쟁의 불꽃이 넘실거리는 공포의 섬 (미국판)	건포스 - 전쟁의 불꽃이 넘실거리는 공포의 섬 (미국판)	Irem America 
gunfronj	건 프론티어 (일본판)	건 프론티어 (일본판)	Taito Corporation 
gunfront	건 & 프론티어 (해외판)	건 & 프론티어 (해외판)	Taito Corporation Japan 
gunhohki	건 호키 / 마법 경비대 건호키 (일본판)	건 호키 / 마법 경비대 건호키 (일본판)	Irem 
gunlock	건 락 / 레이 포스 (해외판)	건 락 / 레이 포스 (해외판)	Taito Corporation Japan 
gunnail	건 네일	건 네일	NMK/Tecmo 
gunsmoka	건 스모크 (미국판, 세트 2)	건 스모크 (미국판, 세트 2)	Capcom 
gunsmoke	건 스모크 (해외판)	건 스모크 (해외판)	Capcom 
gunsmokj	건 스모크 (일본판)	건 스모크 (일본판)	Capcom 
gunsmoku	건 스모크 (미국판, 세트 1)	건 스모크 (미국판, 세트 1)	Capcom (Romstar 라이센스) 
gururin	구루린	구루린	Face 
gutangtn	구탕고통(Guttang Gottong)	구탕고통(Guttang Gottong)	Konami (Sega 라이센스) 
guwange	구완게 (일본판)	구완게 (일본판)	Atlus/Cave 
guzzler	구즐러	구즐러	Tehkan 
gwar	게릴라 워 / 체 게바라 (미국판)	게릴라 워 / 체 게바라 (미국판)	SNK 
gwara	게릴라 워 / 체 게바라 (버전 1)	게릴라 워 / 체 게바라 (버전 1)	SNK 
gwarb	게릴라 워 / 체 게바라 (해적판)	게릴라 워 / 체 게바라 (해적판)	해적판 
gwarj	게릴라 워 / 체 게바라 (일본판)	게릴라 워 / 체 게바라 (일본판)	SNK 
gwarrior	갤럭틱 워리어즈	갤럭틱 워리어즈	Konami 
gwingj	기가 윙 (일본판 990223)	기가 윙 (일본판 990223)	Capcom 
gypsyjug	집시 저글러	집시 저글러	Meadows 
gyrodine	자이로 다인	자이로 다인	Taito Corporation 
gyruss	자이러스 (Konami)	자이러스 (Konami)	Konami 
gyrussce	자이러스 (Centuri)	자이러스 (Centuri)	Konami (Centuri 라이센스) 
hachoo	하츄!	하츄!	Jaleco 
hal21	HAL21	HAL21	SNK 
hal21j	HAL21 (일본판)	HAL21 (일본판)	SNK 
halleycj	핼리 혜성 (일본판 세트 2)	핼리 혜성 (일본판 세트 2)	Taito America Corporation (Coin-It 라이센스) 
halleys	핼리 혜성 (미국판)	핼리 혜성 (미국판)	Taito America Corporation (Coin-It 라이센스) 
halleysc	핼리 혜성 (일본판 세트 1)	핼리 혜성 (일본판 세트 1)	Taito America Corporation (Coin-It 라이센스) 
hanaawas	화투 놀이 (플라워 매칭)	화투 놀이 (플라워 매칭)	Seta 
hanamai	꽃의 춤 (일본판)	꽃의 춤 (일본판)	Dynax 
hanamomo	마작 꽃의 모모코 구미 (일본판)	마작 꽃의 모모코 구미 (일본판)	Nichibutsu 
hanaoji	하나토 오지상 / 꽃과 아저씨 [BET]	하나토 오지상 / 꽃과 아저씨 [BET]	Nichibutsu 
hanaroku	하나로쿠	하나로쿠	Alba 
hangly	행글리 맨 / 팩맨 (세트 1)	행글리 맨 / 팩맨 (세트 1)	해킹 
hangly2	행글리 맨 / 팩맨 (세트 2)	행글리 맨 / 팩맨 (세트 2)	해킹 
